virus tax id,host tax id,host name,realm,kingdom,phylum,class,order,family,genus,baltimore_class
641487,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Teubervirus,Teubervirus P087,dsDNA
1476887,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Nevevirus,Nevevirus P092,dsDNA
2662293,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vedamuthuvirus,Vedamuthuvirus P1045,dsDNA
2662295,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Audreyjarvisvirus,Audreyjarvisvirus P1048,dsDNA
1476888,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Nevevirus,Nevevirus P118,dsDNA
2662296,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus P1532,dsDNA
1476889,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Nevevirus,Nevevirus P162,dsDNA
2662297,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus P4565,dsDNA
2656515,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Teubervirus,Teubervirus P596,dsDNA
2662298,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus P656,dsDNA
1262537,1360.0,Lactococcus lactis subsp. lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus P680,dsDNA
2675263,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Ceduovirus,Ceduovirus PCB1,dsDNA
1527692,44273.0,Lactococcus sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv145,dsDNA
1527693,44273.0,Lactococcus sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv15,dsDNA
1262538,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv7,dsDNA
1412875,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Audreyjarvisvirus,Audreyjarvisvirus L47,dsDNA
2488571,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Teubervirus,Teubervirus Q1,dsDNA
2851081,1363.0,Lactococcus garvieae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Uwajimavirus,unclassified Uwajimavirus,dsDNA
1983536,1363.0,Lactococcus garvieae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Uwajimavirus,Uwajimavirus PLgW1,dsDNA
3075951,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Teubervirus,unclassified Teubervirus,dsDNA
254253,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vedamuthuvirus,Vedamuthuvirus Q33,dsDNA
382685,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Questintvirus,Questintvirus Q54,dsDNA
1965483,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus R31,dsDNA
2905675,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sk1,dsDNA
2919545,2816960.0,Lactococcus cremoris subsp. cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus Sl4,dsDNA
2847818,1357.0,Lactococcus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Ceduovirus,Ceduovirus bIBBL12,dsDNA
2305480,1357.0,Lactococcus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Ceduovirus,Ceduovirus bIBB14,dsDNA
2053704,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus bIBB5g1,dsDNA
2305483,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Ceduovirus,Ceduovirus blBB94p4,dsDNA
2305484,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Ceduovirus,Ceduovirus bIBBA3,dsDNA
2305485,1357.0,Lactococcus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Ceduovirus,Ceduovirus bIBBAm4,dsDNA
2305487,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Ceduovirus,Ceduovirus bIBBE1,dsDNA
2053708,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus bIBBF12,dsDNA
2305489,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Ceduovirus,Ceduovirus bIBBp64,dsDNA
1486423,1363.0,Lactococcus garvieae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Rountreeviridae,Negarvirus,dsDNA
1560313,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Audreyjarvisvirus,Audreyjarvisvirus WRP3,dsDNA
1685736,1.0,root,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Jormunvirales,Draupnirviridae,Asperivirus,
1685737,1.0,root,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Mulpavirales,Anicreviridae,Patavirus,
1685755,1.0,root,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Gredzevirales,Gandrviridae,Satyrivirus,
1685760,1.0,root,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Rohanvirales,Adamaviridae,Ulwavirus,
1685766,1.0,root,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Rohanvirales,Adamaviridae,Tharbavirus,
1685774,1.0,root,Monodnaviria,Shotokuvirae,Cressdnaviricota,Repensiviricetes,Geplafuvirales,Geplanaviridae,Engorgivirus,
1685778,1.0,root,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Saturnivirales,Kanorauviridae,Kronovirus,
1685784,1.0,root,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Rohanvirales,Adamaviridae,Vanyarvirus,
1547219,30192.0,Bombus lapidarius,Riboviria,Orthornavirae,Kitrinoviricota,Magsaviricetes,Nodamuvirales,Sinhaliviridae,Sinaivirus,+ssRNA
3052271,271025.0,Phoca vitulina richardii,Monodnaviria,Shotokuvirae,Commensaviricota,Cardeaviricetes,Sanitavirales,Anelloviridae,Lambdatorquevirus,
10710,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lambdavirus,,dsDNA
1642929,84293.0,Lambdina fiscellaria,Viruses incertae sedis,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus lafiscellariae,,
2018501,111072.0,Lasius neglectus,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Polycipiviridae,Sopolycivirus,
2170211,111072.0,Lasius neglectus,Riboviria,Orthornavirae,unclassified Orthornavirae,,,,,
2583366,8187.0,Lates calcarifer,Riboviria,Orthornavirae,Orthornavirae incertae sedis,Birnaviridae,Blosnavirus,Blosnavirus lati,,
3027585,28038.0,Latilactobacillus curvatus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Trabyvirinae,unclassified Trabyvirinae,,dsDNA
1465639,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autographivirales incertae sedis,Lauvirus,dsDNA
1241918,6238.0,Caenorhabditis briggsae,Riboviria,Orthornavirae,Kitrinoviricota,Magsaviricetes,Nodamuvirales,Nodaviridae,unclassified Nodaviridae,+ssRNA
1934252,28901.0,Salmonella enterica,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lederbergvirus,,dsDNA
2778976,5353.0,Lentinula edodes,Riboviria,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales,Fusariviridae,Gammafusarivirus,+ssRNA
3279181,462680.0,Leptolyngbya boryana IU 594,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Saffermanviridae,Morrisvirus,dsDNA
2928836,1184.0,Leptolyngbya boryana,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Saffermanviridae,Wumpquatrovirus,dsDNA
1859148,1503871.0,Leptomonas moramango,Riboviria,Orthornavirae,Negarnaviricota,Polyploviricotina,Bunyaviricetes,Hareavirales,Leishbuviridae,-ssRNA
552509,63433.0,Leptopilina boulardi,Viruses incertae sedis,Naldaviricetes,Lefavirales,Filamentoviridae,Alphafilamentovirus,Alphafilamentovirus leboulardi,,
137511,171.0,Leptospira,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Saintgironsvirus,Saintgironsvirus LE1,dsDNA
2041382,172.0,Leptospira biflexa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Nylescharonvirus,Nylescharonvirus LE3,dsDNA
2041383,172.0,Leptospira biflexa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Nylescharonvirus,Nylescharonvirus LE4,dsDNA
2716318,100182.0,Lepus granatensis,Monodnaviria,Shotokuvirae,Commensaviricota,Cardeaviricetes,Sanitavirales,Anelloviridae,Aleptorquevirus,
2012640,9649.0,Ailurus fulgens,Monodnaviria,Shotokuvirae,Commensaviricota,Cardeaviricetes,Sanitavirales,Anelloviridae,Thetatorquevirus,
1307956,7088.0,Lepidoptera,Viruses incertae sedis,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus leseparatae,,
745088,1245.0,Leuconostoc mesenteroides,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Unaquatrovirus,Unaquatrovirus uv1A4,dsDNA
1897738,33967.0,Leuconostoc mesenteroides subsp. mesenteroides,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Unaquatrovirus,unclassified Unaquatrovirus,dsDNA
1897737,33967.0,Leuconostoc mesenteroides subsp. mesenteroides,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Unaquatrovirus,Unaquatrovirus LN34,dsDNA
2891958,1243.0,Leuconostoc,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Limdunavirus,unclassified Limdunavirus,dsDNA
1897539,33968.0,Leuconostoc pseudomesenteroides,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Limdunavirus,Limdunavirus LDG,dsDNA
1161930,33966.0,Leuconostoc mesenteroides subsp. dextranicum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Limdunavirus,Limdunavirus Lmd1,dsDNA
1897736,33967.0,Leuconostoc mesenteroides subsp. mesenteroides,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Unaquatrovirus,Unaquatrovirus Ln7,dsDNA
1536605,33967.0,Leuconostoc mesenteroides subsp. mesenteroides,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Unaquatrovirus,Unaquatrovirus Ln9,dsDNA
1262515,33968.0,Leuconostoc pseudomesenteroides,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Limdunavirus,Limdunavirus LN03,dsDNA
1262516,33968.0,Leuconostoc pseudomesenteroides,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Limdunavirus,Limdunavirus LN04,dsDNA
1262518,1245.0,Leuconostoc mesenteroides,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Unaquatrovirus,Unaquatrovirus LN25,dsDNA
1262522,33968.0,Leuconostoc pseudomesenteroides,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Limdunavirus,Limdunavirus P793,dsDNA
2662299,33968.0,Leuconostoc pseudomesenteroides,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Limdunavirus,Limdunavirus P965,dsDNA
1262517,33968.0,Leuconostoc pseudomesenteroides,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Limdunavirus,Limdunavirus LN12,dsDNA
912321,33968.0,Leuconostoc pseudomesenteroides,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Seongbukvirus,Seongbukvirus MH1,dsDNA
2883572,3374103.0,Limnohabitans sp. DCL3,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vandenendeviridae,Skurskavirinae,dsDNA
447605,4149.0,Scrophulariaceae,Viruses incertae sedis,Tolecusatellitidae,Betasatellite,Betasatellite linderniae,,,,
560197,1639.0,Listeria monocytogenes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Jasinskavirinae,dsDNA
40522,1457188.0,Listeria monocytogenes WSLC1042,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Aquingentivirus,Aquingentivirus A500,dsDNA
330396,1639.0,Listeria monocytogenes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Jelitavirus,Jelitavirus B025,dsDNA
3003716,1639.0,Listeria monocytogenes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Slepowronvirus,unclassified Slepowronvirus,dsDNA
2942418,176281.0,Listeria monocytogenes ATCC 19115,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Aquingentivirus,Aquingentivirus HB17054,dsDNA
3003559,1639.0,Listeria monocytogenes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Aquingentivirus,Aquingentivirus HS5,dsDNA
2590046,1639.0,Listeria monocytogenes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Homburgvirus,Homburgvirus LP114,dsDNA
2590048,1639.0,Listeria monocytogenes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Homburgvirus,Homburgvirus LP37,dsDNA
1173745,393119.0,Listeria monocytogenes FSL J1-208,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Homburgvirus,Homburgvirus LP26,dsDNA
1173743,265669.0,Listeria monocytogenes serotype 4b str. F2365,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Psavirus,Psavirus LP302,dsDNA
1458852,265669.0,Listeria monocytogenes serotype 4b str. F2365,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Aquingentivirus,Aquingentivirus LP0303,dsDNA
1458856,1639.0,Listeria monocytogenes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Slepowronvirus,Slepowronvirus LP101,dsDNA
1173748,393119.0,Listeria monocytogenes FSL J1-208,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Homburgvirus,Homburgvirus LP110,dsDNA
2744802,1639.0,Listeria monocytogenes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Slepowronvirus,Slepowronvirus LPHM00113468,dsDNA
1225800,1960103.0,Listeria sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Homburgvirus,Homburgvirus P70,dsDNA
171618,1639.0,Listeria monocytogenes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Psavirus,Psavirus PSA,dsDNA
2202247,1637.0,Listeria,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Aquingentivirus,Aquingentivirus LP040,dsDNA
1591073,1639.0,Listeria monocytogenes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Aquingentivirus,Aquingentivirus av293,dsDNA
2983915,1.0,root,Varidnaviria,Abadenavirae,Produgelaviricota,Belvinaviricetes,Atroposvirales,Skuldviridae,Delusorvirus,
3070170,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Verdandiviridae,Dolusvirus,dsDNA
2866665,1.0,root,Viruses incertae sedis,Fuselloviridae,unclassified Fuselloviridae,,,,,
754044,1055158.0,Loktanella sp. CB 2051,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Casjensviridae,Broinstvirus,dsDNA
365150,4100.0,Nicotiana benthamiana,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Alphaflexiviridae,Lolavirus,+ssRNA
225588,1902.0,Streptomyces coelicolor,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Colingsworthviridae,Lomovskayavirus,dsDNA
134394,304329.0,Lonomia obliqua,Viruses incertae sedis,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus lonobliquae,Lonomia obliqua nucleopolyhedrovirus,
570832,229543.0,Hibiscus cannabinus,Viruses incertae sedis,Tolecusatellitidae,Betasatellite,unclassified Betasatellite,Ludwigia leaf distortion betasatellite,,,
508753,229543.0,Hibiscus cannabinus,Viruses incertae sedis,Tolecusatellitidae,Betasatellite,Betasatellite ludwigiasecundi,,,,
325113,155013.0,Ludwigia hyssopifolia,Viruses incertae sedis,Tolecusatellitidae,Betasatellite,Betasatellite ludwigiae,,,,
292626,3669.0,Luffa,Viruses incertae sedis,Tolecusatellitidae,Betasatellite,Betasatellite ludwigiaprimi,,,,
3430536,,,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Grimontviridae,Lundtoftevirus,dsDNA
2948611,2780091.0,Luteibacter flocculans,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lindbergviridae,Plutovirus,dsDNA
2022430,151069.0,Litchi chinensis,Viruses incertae sedis,Pospiviroidae,Apscaviroid,unclassified Apscaviroid,,,,
1676256,655896.0,Silene cognata,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Stralarivirus,
10449,7088.0,Lepidoptera,Viruses incertae sedis,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus lydisparis,,
166921,78901.0,Lymantria xylina,Viruses incertae sedis,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus lyxylinae,,
3075980,1843082.0,Macromonas nakdongensis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Krylovirinae,dsDNA
1527523,35725.0,Macrophomina phaseolina,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,unclassified Virgaviridae,+ssRNA
2755483,318829.0,Pyricularia oryzae,Riboviria,Orthornavirae,Lenarviricota,Miaviricetes,Ourlivirales,Botourmiaviridae,Gammascleroulivirus,+ssRNA
2755484,318829.0,Pyricularia oryzae,Riboviria,Orthornavirae,Lenarviricota,Miaviricetes,Ourlivirales,Botourmiaviridae,Epsilonscleroulivirus,+ssRNA
2909736,318829.0,Pyricularia oryzae,Riboviria,Orthornavirae,Lenarviricota,Miaviricetes,Ourlivirales,Botourmiaviridae,Scleroulivirus,+ssRNA
2509266,318829.0,Pyricularia oryzae,Riboviria,Riboviria incertae sedis,Polymycoviridae,Polymycovirus,Polymycovirus magnaporthis,,,
3430604,9534.0,Chlorocebus aethiops,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Leviviricetes incertae sedis,Mahrahovirus,,+ssRNA
339965,108453.0,Malvastrum coromandelianum,Viruses incertae sedis,Tolecusatellitidae,Betasatellite,Betasatellite malvastri,,,,
1993643,108453.0,Malvastrum coromandelianum,Viruses incertae sedis,Tolecusatellitidae,Deltasatellite,Deltasatellite malvastri,,,,
329289,108453.0,Malvastrum coromandelianum,Viruses incertae sedis,Tolecusatellitidae,Betasatellite,Betasatellite malvastri,Malvastrum leaf curl betasatellite,,,
377461,108452.0,Malvastrum,Viruses incertae sedis,Alphasatellitidae,Geminialphasatellitinae,Colecusatellite,Colecusatellite malvastri,,,
741733,10814.0,Begomovirus,Viruses incertae sedis,Alphasatellitidae,Geminialphasatellitinae,Colecusatellite,Colecusatellite malvastrumcameroonense,,,
221036,108452.0,Malvastrum,Viruses incertae sedis,Tolecusatellitidae,Betasatellite,Betasatellite malvastrumflavi,,,,
377611,108453.0,Malvastrum coromandelianum,Viruses incertae sedis,Tolecusatellitidae,Betasatellite,Betasatellite malvastrumyunnanensesecundi,,,,
78219,7088.0,Lepidoptera,Viruses incertae sedis,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus mabrassicae,,
207830,7111.0,Trichoplusia ni,Viruses incertae sedis,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus maconfiguratae,,
2861056,1296.0,Mammaliicoccus sciuri,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Twortvirinae,dsDNA
376821,75985.0,Mannheimia haemolytica,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Peduoviridae,Baylorvirus,dsDNA
2745691,444515.0,Maribacter forsetii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Molycolviridae,Mollyvirus,dsDNA
439016,1.0,root,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Marnaviridae,Locarnavirus,
439014,1.0,root,Riboviria,unclassified Riboviria,unclassified ssRNA viruses,unclassified ssRNA positive-strand viruses,environmental samples,,,
2162684,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Kyanoviridae,Salacisavirus,dsDNA
2163588,1904862.0,Marinomonas sp.,Varidnaviria,Abadenavirae,Produgelaviricota,Belvinaviricetes,Vinavirales,Mestraviridae,Polymedevirus,
2800899,93162.0,Marmota flaviventris,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Rivendellvirales,Naryaviridae,Menegrothvirus,
1307954,13123.0,Lymantria dispar,Viruses incertae sedis,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus mavitratae,,
2760664,1107872.0,Matsumuraeses phaseoli,Viruses incertae sedis,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus maphaseoli,,
2486603,7227.0,Drosophila melanogaster,Viruses incertae sedis,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus quartudromelanogasteris,,
